transaction_id,action,action_timestamp,action_success,amount_recovered,time_to_recovery_min,attempt_number_after_action,failure_after_action,stopping_rule_triggered,intervention_cost
TXN1003752,reminder,2026-02-24 06:40:16,1,1302.06,355.0,1,0,0,1.0
TXN1003752,escalation,2026-02-24 07:10:16,0,0.0,,1,1,0,15.0
TXN1003753,retry,2026-05-14 22:35:32,1,12328.21,84.0,2,0,0,2.0
TXN1003753,reminder,2026-05-14 22:57:32,0,0.0,,1,1,0,1.0
TXN1003753,escalation,2026-05-15 00:08:32,0,0.0,,1,1,0,15.0
TXN1003757,retry,2026-01-20 06:14:57,1,2859.33,272.0,2,0,0,2.0
TXN1003757,reminder,2026-01-20 03:42:57,0,0.0,,1,1,0,1.0
TXN1003757,escalation,2026-01-20 04:48:57,0,0.0,,1,1,0,15.0
TXN1003758,retry,2026-05-22 11:07:57,1,1276.63,180.0,3,0,0,2.0
TXN1003758,reminder,2026-05-22 12:12:57,0,0.0,,2,1,0,1.0
TXN1003758,escalation,2026-05-22 12:18:57,0,0.0,,2,1,0,15.0
TXN1003759,retry,2026-03-31 12:05:46,1,6164.84,121.0,3,0,0,2.0
TXN1003759,reminder,2026-03-31 10:27:46,1,6164.84,303.0,2,0,0,1.0
TXN1003759,escalation,2026-03-31 11:24:46,1,6164.84,13.0,2,0,0,15.0
TXN1003764,retry,2026-04-23 20:53:30,1,14259.93,330.0,2,0,0,2.0
TXN1003764,reminder,2026-04-23 20:36:30,1,14259.93,87.0,1,0,0,1.0
TXN1003764,escalation,2026-04-23 20:39:30,1,14259.93,151.0,1,0,0,15.0
TXN1003766,retry,2026-06-08 01:39:35,1,5150.14,27.0,2,0,0,2.0
TXN1003766,reminder,2026-06-07 23:40:35,1,5150.14,274.0,1,0,0,1.0
TXN1003766,escalation,2026-06-08 01:55:35,0,0.0,,1,1,0,15.0
TXN1003769,retry,2026-04-05 00:25:07,1,15775.74,120.0,4,0,1,2.0
TXN1003769,reminder,2026-04-05 00:23:07,1,15775.74,189.0,3,0,0,1.0
TXN1003769,escalation,2026-04-04 23:55:07,1,15775.74,286.0,3,0,0,15.0
TXN1003775,retry,2026-06-07 09:30:49,1,1620.99,346.0,4,0,1,2.0
TXN1003775,reminder,2026-06-07 06:58:49,0,0.0,,3,1,0,1.0
TXN1003775,escalation,2026-06-07 06:42:49,1,1620.99,12.0,3,0,0,15.0
TXN1003776,retry,2026-02-25 21:53:38,0,0.0,,4,1,1,2.0
TXN1003776,reminder,2026-02-25 22:13:38,1,47960.58,124.0,3,0,0,1.0
TXN1003776,escalation,2026-02-25 21:55:38,0,0.0,,3,1,0,15.0
TXN1003777,retry,2026-01-16 07:10:32,1,6901.84,326.0,3,0,0,2.0
TXN1003777,reminder,2026-01-16 06:30:32,0,0.0,,2,1,0,1.0
TXN1003777,escalation,2026-01-16 07:46:32,0,0.0,,2,1,0,15.0
TXN1003780,retry,2026-06-29 01:25:22,0,0.0,,5,1,1,2.0
TXN1003780,reminder,2026-06-29 03:38:22,0,0.0,,4,1,0,1.0
TXN1003780,escalation,2026-06-29 02:56:22,1,1167.53,130.0,4,0,0,15.0
TXN1003787,retry,2026-04-12 17:12:07,1,513.24,187.0,3,0,0,2.0
TXN1003787,reminder,2026-04-12 16:28:07,0,0.0,,2,1,0,1.0
TXN1003787,escalation,2026-04-12 15:51:07,0,0.0,,2,1,0,15.0
TXN1003791,retry,2026-02-27 22:01:43,1,4550.15,27.0,3,0,0,2.0
TXN1003791,reminder,2026-02-27 20:52:43,0,0.0,,2,1,0,1.0
TXN1003791,escalation,2026-02-27 21:13:43,0,0.0,,2,1,0,15.0
TXN1003793,retry,2026-01-11 04:27:37,0,0.0,,2,1,0,2.0
TXN1003793,reminder,2026-01-11 04:52:37,1,2154.82,44.0,1,0,0,1.0
TXN1003793,escalation,2026-01-11 02:46:37,1,2154.82,350.0,1,0,0,15.0
TXN1003804,retry,2026-06-07 22:19:27,1,3644.98,91.0,2,0,0,2.0
TXN1003804,reminder,2026-06-07 22:57:27,1,3644.98,292.0,1,0,0,1.0
TXN1003804,escalation,2026-06-07 21:00:27,0,0.0,,1,1,0,15.0
TXN1003805,retry,2026-05-07 18:25:40,1,5884.59,259.0,2,0,0,2.0
TXN1003805,reminder,2026-05-07 16:55:40,1,5884.59,315.0,1,0,0,1.0
TXN1003805,escalation,2026-05-07 18:37:40,0,0.0,,1,1,0,15.0
TXN1003807,retry,2026-02-23 19:25:44,0,0.0,,3,1,0,2.0
TXN1003807,reminder,2026-02-23 20:09:44,1,12821.39,303.0,2,0,0,1.0
TXN1003807,escalation,2026-02-23 19:18:44,1,12821.39,273.0,2,0,0,15.0
TXN1003809,retry,2026-03-25 22:21:48,0,0.0,,2,1,0,2.0
TXN1003809,reminder,2026-03-25 21:36:48,1,6247.8,329.0,1,0,0,1.0
TXN1003809,escalation,2026-03-25 19:56:48,1,6247.8,234.0,1,0,0,15.0
TXN1003810,retry,2026-05-10 17:09:51,1,753.95,326.0,2,0,0,2.0
TXN1003810,reminder,2026-05-10 15:31:51,1,753.95,26.0,1,0,0,1.0
TXN1003810,escalation,2026-05-10 17:23:51,0,0.0,,1,1,0,15.0
TXN1003813,retry,2026-03-15 06:50:32,1,9411.15,297.0,2,0,0,2.0
TXN1003813,reminder,2026-03-15 08:22:32,1,9411.15,62.0,1,0,0,1.0
TXN1003813,escalation,2026-03-15 07:44:32,1,9411.15,37.0,1,0,0,15.0
TXN1003816,retry,2026-03-05 13:07:33,0,0.0,,2,1,0,2.0
TXN1003816,reminder,2026-03-05 11:56:33,0,0.0,,1,1,0,1.0
TXN1003816,escalation,2026-03-05 11:49:33,0,0.0,,1,1,0,15.0
TXN1003820,retry,2026-05-06 05:38:46,0,0.0,,2,1,0,2.0
TXN1003820,reminder,2026-05-06 07:33:46,1,9929.34,201.0,1,0,0,1.0
TXN1003820,escalation,2026-05-06 06:15:46,0,0.0,,1,1,0,15.0
TXN1003822,retry,2026-04-04 22:03:21,1,646.64,237.0,2,0,0,2.0
TXN1003822,reminder,2026-04-04 20:53:21,0,0.0,,1,1,0,1.0
TXN1003822,escalation,2026-04-04 21:35:21,1,646.64,268.0,1,0,0,15.0
TXN1003824,retry,2026-03-22 13:23:05,1,7329.22,30.0,2,0,0,2.0
TXN1003824,reminder,2026-03-22 11:25:05,0,0.0,,1,1,0,1.0
TXN1003824,escalation,2026-03-22 12:43:05,1,7329.22,341.0,1,0,0,15.0
TXN1003830,retry,2026-02-11 12:31:50,1,4440.68,86.0,4,0,1,2.0
TXN1003830,reminder,2026-02-11 11:59:50,0,0.0,,3,1,0,1.0
TXN1003830,escalation,2026-02-11 12:29:50,0,0.0,,3,1,0,15.0
TXN1003832,retry,2026-05-14 11:27:23,0,0.0,,3,1,0,2.0
TXN1003832,reminder,2026-05-14 13:04:23,0,0.0,,2,1,0,1.0
TXN1003832,escalation,2026-05-14 12:08:23,1,1861.37,334.0,2,0,0,15.0
TXN1003833,retry,2026-03-10 10:19:29,1,6642.48,190.0,2,0,0,2.0
TXN1003833,reminder,2026-03-10 09:56:29,0,0.0,,1,1,0,1.0
TXN1003833,escalation,2026-03-10 09:46:29,1,6642.48,324.0,1,0,0,15.0
TXN1003834,retry,2026-02-14 05:02:20,0,0.0,,3,1,0,2.0
TXN1003834,reminder,2026-02-14 05:18:20,1,7601.96,116.0,2,0,0,1.0
TXN1003834,escalation,2026-02-14 04:51:20,0,0.0,,2,1,0,15.0
TXN1003835,retry,2026-04-28 03:08:27,0,0.0,,3,1,0,2.0
TXN1003835,reminder,2026-04-28 04:06:27,0,0.0,,2,1,0,1.0
TXN1003835,escalation,2026-04-28 02:45:27,1,4090.71,227.0,2,0,0,15.0
TXN1003837,retry,2026-03-30 15:59:39,1,14994.07,268.0,2,0,0,2.0
TXN1003837,reminder,2026-03-30 14:50:39,1,14994.07,122.0,1,0,0,1.0
TXN1003837,escalation,2026-03-30 13:51:39,0,0.0,,1,1,0,15.0
TXN1003838,retry,2026-05-14 00:26:19,1,11532.33,128.0,4,0,1,2.0
TXN1003838,reminder,2026-05-13 23:42:19,1,11532.33,234.0,3,0,0,1.0
TXN1003838,escalation,2026-05-14 01:59:19,0,0.0,,3,1,0,15.0
TXN1003840,retry,2026-05-05 14:06:56,0,0.0,,2,1,0,2.0
TXN1003840,reminder,2026-05-05 15:26:56,1,7368.92,188.0,1,0,0,1.0
TXN1003840,escalation,2026-05-05 15:10:56,1,7368.92,221.0,1,0,0,15.0
TXN1003841,retry,2026-02-28 06:19:57,1,4213.7,230.0,3,0,0,2.0
TXN1003841,reminder,2026-02-28 05:11:57,1,4213.7,219.0,2,0,0,1.0
TXN1003841,escalation,2026-02-28 05:31:57,1,4213.7,2.0,2,0,0,15.0
TXN1003842,retry,2026-02-18 02:27:33,1,2065.96,132.0,2,0,0,2.0
TXN1003842,reminder,2026-02-18 02:18:33,1,2065.96,49.0,1,0,0,1.0
TXN1003842,escalation,2026-02-18 02:28:33,0,0.0,,1,1,0,15.0
TXN1003845,retry,2026-01-10 14:17:42,1,3533.81,77.0,2,0,0,2.0
TXN1003845,reminder,2026-01-10 13:28:42,0,0.0,,1,1,0,1.0
TXN1003845,escalation,2026-01-10 13:19:42,0,0.0,,1,1,0,15.0
TXN1003846,retry,2026-03-02 03:42:56,1,2710.3,164.0,2,0,0,2.0
TXN1003846,reminder,2026-03-02 02:22:56,1,2710.3,158.0,1,0,0,1.0
TXN1003846,escalation,2026-03-02 04:13:56,1,2710.3,6.0,1,0,0,15.0
TXN1003850,retry,2026-02-02 09:00:08,1,2993.2,82.0,3,0,0,2.0
TXN1003850,reminder,2026-02-02 09:57:08,0,0.0,,2,1,0,1.0
TXN1003850,escalation,2026-02-02 09:13:08,1,2993.2,247.0,2,0,0,15.0
TXN1003852,retry,2026-03-09 20:51:17,0,0.0,,4,1,1,2.0
TXN1003852,reminder,2026-03-09 22:23:17,0,0.0,,3,1,0,1.0
TXN1003852,escalation,2026-03-09 20:49:17,1,948.05,190.0,3,0,0,15.0
TXN1003858,retry,2026-03-22 09:16:49,1,2151.12,153.0,4,0,1,2.0
TXN1003858,reminder,2026-03-22 08:21:49,1,2151.12,132.0,3,0,0,1.0
TXN1003858,escalation,2026-03-22 07:26:49,1,2151.12,263.0,3,0,0,15.0
TXN1003865,retry,2026-03-15 17:03:03,1,4971.66,79.0,2,0,0,2.0
TXN1003865,reminder,2026-03-15 17:31:03,0,0.0,,1,1,0,1.0
TXN1003865,escalation,2026-03-15 19:10:03,1,4971.66,72.0,1,0,0,15.0
TXN1003867,retry,2026-02-13 20:09:01,0,0.0,,5,1,1,2.0
TXN1003867,reminder,2026-02-13 20:44:01,1,13975.99,134.0,4,0,0,1.0
TXN1003867,escalation,2026-02-13 18:59:01,0,0.0,,4,1,0,15.0
TXN1003873,retry,2026-06-23 18:42:11,1,26356.61,43.0,2,0,0,2.0
TXN1003873,reminder,2026-06-23 17:07:11,1,26356.61,302.0,1,0,0,1.0
TXN1003873,escalation,2026-06-23 19:20:11,1,26356.61,61.0,1,0,0,15.0
TXN1003876,retry,2026-01-10 15:24:53,1,5115.41,324.0,2,0,0,2.0
TXN1003876,reminder,2026-01-10 14:15:53,0,0.0,,1,1,0,1.0
TXN1003876,escalation,2026-01-10 14:01:53,0,0.0,,1,1,0,15.0
TXN1003878,retry,2026-02-27 00:52:27,1,4312.96,205.0,2,0,0,2.0
TXN1003878,reminder,2026-02-26 23:34:27,0,0.0,,1,1,0,1.0
TXN1003878,escalation,2026-02-27 00:16:27,1,4312.96,207.0,1,0,0,15.0
TXN1003879,retry,2026-06-04 02:36:22,1,9245.79,289.0,2,0,0,2.0
TXN1003879,reminder,2026-06-04 01:26:22,1,9245.79,2.0,1,0,0,1.0
TXN1003879,escalation,2026-06-04 00:44:22,0,0.0,,1,1,0,15.0
TXN1003882,retry,2026-01-18 10:14:55,0,0.0,,4,1,1,2.0
TXN1003882,reminder,2026-01-18 10:44:55,0,0.0,,3,1,0,1.0
TXN1003882,escalation,2026-01-18 12:12:55,0,0.0,,3,1,0,15.0
TXN1003887,retry,2026-03-22 23:53:07,0,0.0,,2,1,0,2.0
TXN1003887,reminder,2026-03-22 23:16:07,0,0.0,,1,1,0,1.0
TXN1003887,escalation,2026-03-23 00:20:07,0,0.0,,1,1,0,15.0
TXN1003888,retry,2026-01-22 16:48:04,0,0.0,,2,1,0,2.0
TXN1003888,reminder,2026-01-22 18:43:04,0,0.0,,1,1,0,1.0
TXN1003888,escalation,2026-01-22 17:32:04,0,0.0,,1,1,0,15.0
TXN1003889,retry,2026-03-22 03:27:28,0,0.0,,2,1,0,2.0
TXN1003889,reminder,2026-03-22 04:26:28,1,1708.44,130.0,1,0,0,1.0
TXN1003889,escalation,2026-03-22 02:04:28,1,1708.44,268.0,1,0,0,15.0
TXN1003891,retry,2026-04-03 05:42:40,0,0.0,,4,1,1,2.0
TXN1003891,reminder,2026-04-03 05:08:40,1,3440.12,328.0,3,0,0,1.0
TXN1003891,escalation,2026-04-03 05:23:40,0,0.0,,3,1,0,15.0
TXN1003892,retry,2026-05-05 00:40:17,0,0.0,,2,1,0,2.0
TXN1003892,reminder,2026-05-05 01:06:17,1,6507.01,293.0,1,0,0,1.0
TXN1003892,escalation,2026-05-05 03:08:17,1,6507.01,221.0,1,0,0,15.0
TXN1003894,retry,2026-02-13 20:45:36,0,0.0,,3,1,0,2.0
TXN1003894,reminder,2026-02-13 19:57:36,1,4736.18,258.0,2,0,0,1.0
TXN1003894,escalation,2026-02-13 20:17:36,1,4736.18,320.0,2,0,0,15.0
TXN1003895,retry,2026-04-23 08:10:11,0,0.0,,3,1,0,2.0
TXN1003895,reminder,2026-04-23 09:28:11,1,7770.38,270.0,2,0,0,1.0
TXN1003895,escalation,2026-04-23 09:48:11,1,7770.38,313.0,2,0,0,15.0
TXN1003903,retry,2026-01-07 20:22:00,0,0.0,,2,1,0,2.0
TXN1003903,reminder,2026-01-07 18:53:00,1,2111.66,107.0,1,0,0,1.0
TXN1003903,escalation,2026-01-07 20:26:00,1,2111.66,180.0,1,0,0,15.0
TXN1003904,retry,2026-06-13 09:28:50,0,0.0,,3,1,0,2.0
TXN1003904,reminder,2026-06-13 09:27:50,1,1297.53,39.0,2,0,0,1.0
TXN1003904,escalation,2026-06-13 09:47:50,1,1297.53,196.0,2,0,0,15.0
TXN1003907,retry,2026-06-19 08:36:48,1,10975.84,45.0,4,0,1,2.0
TXN1003907,reminder,2026-06-19 08:05:48,1,10975.84,108.0,3,0,0,1.0
TXN1003907,escalation,2026-06-19 06:55:48,0,0.0,,3,1,0,15.0
TXN1003909,retry,2026-01-01 07:38:25,0,0.0,,2,1,0,2.0
TXN1003909,reminder,2026-01-01 08:40:25,1,8940.5,33.0,1,0,0,1.0
TXN1003909,escalation,2026-01-01 09:38:25,0,0.0,,1,1,0,15.0
TXN1003911,retry,2026-04-15 14:22:19,0,0.0,,2,1,0,2.0
TXN1003911,reminder,2026-04-15 14:31:19,1,1169.45,8.0,1,0,0,1.0
TXN1003911,escalation,2026-04-15 15:22:19,1,1169.45,178.0,1,0,0,15.0
TXN1003913,retry,2026-02-24 01:19:38,1,962.87,191.0,2,0,0,2.0
TXN1003913,reminder,2026-02-24 02:40:38,0,0.0,,1,1,0,1.0
TXN1003913,escalation,2026-02-24 00:10:38,1,962.87,237.0,1,0,0,15.0
TXN1003932,retry,2026-01-29 07:55:15,1,1745.29,140.0,3,0,0,2.0
TXN1003932,reminder,2026-01-29 08:34:15,1,1745.29,22.0,2,0,0,1.0
TXN1003932,escalation,2026-01-29 06:45:15,1,1745.29,61.0,2,0,0,15.0
TXN1003933,retry,2026-02-02 01:23:34,0,0.0,,5,1,1,2.0
TXN1003933,reminder,2026-02-02 02:48:34,1,829.61,205.0,4,0,0,1.0
TXN1003933,escalation,2026-02-02 02:10:34,1,829.61,238.0,4,0,0,15.0
TXN1003938,retry,2026-04-15 00:52:05,0,0.0,,4,1,1,2.0
TXN1003938,reminder,2026-04-15 00:15:05,0,0.0,,3,1,0,1.0
TXN1003938,escalation,2026-04-15 01:57:05,0,0.0,,3,1,0,15.0
TXN1003939,retry,2026-03-07 04:56:37,0,0.0,,3,1,0,2.0
TXN1003939,reminder,2026-03-07 04:37:37,1,17110.59,141.0,2,0,0,1.0
TXN1003939,escalation,2026-03-07 03:20:37,1,17110.59,41.0,2,0,0,15.0
TXN1003941,retry,2026-02-27 15:05:28,1,4968.19,102.0,5,0,1,2.0
TXN1003941,reminder,2026-02-27 15:59:28,1,4968.19,184.0,4,0,0,1.0
TXN1003941,escalation,2026-02-27 15:03:28,0,0.0,,4,1,0,15.0
TXN1003942,retry,2026-01-03 17:46:31,1,17623.98,37.0,2,0,0,2.0
TXN1003942,reminder,2026-01-03 17:47:31,1,17623.98,341.0,1,0,0,1.0
TXN1003942,escalation,2026-01-03 19:57:31,1,17623.98,256.0,1,0,0,15.0
TXN1003943,retry,2026-02-05 20:53:00,0,0.0,,2,1,0,2.0
TXN1003943,reminder,2026-02-05 22:40:00,1,7117.75,75.0,1,0,0,1.0
TXN1003943,escalation,2026-02-05 20:49:00,0,0.0,,1,1,0,15.0
TXN1003945,retry,2026-04-27 06:51:30,1,1205.48,2.0,2,0,0,2.0
TXN1003945,reminder,2026-04-27 05:41:30,1,1205.48,334.0,1,0,0,1.0
TXN1003945,escalation,2026-04-27 06:05:30,0,0.0,,1,1,0,15.0
TXN1003952,retry,2026-01-24 16:19:19,0,0.0,,3,1,0,2.0
TXN1003952,reminder,2026-01-24 18:09:19,1,7121.46,192.0,2,0,0,1.0
TXN1003952,escalation,2026-01-24 18:40:19,0,0.0,,2,1,0,15.0
TXN1003954,retry,2026-05-08 22:51:03,1,698.16,347.0,2,0,0,2.0
TXN1003954,reminder,2026-05-08 23:55:03,0,0.0,,1,1,0,1.0
TXN1003954,escalation,2026-05-08 23:05:03,1,698.16,321.0,1,0,0,15.0
TXN1003958,retry,2026-02-13 18:03:22,0,0.0,,3,1,0,2.0
TXN1003958,reminder,2026-02-13 15:52:22,1,5375.96,281.0,2,0,0,1.0
TXN1003958,escalation,2026-02-13 18:14:22,1,5375.96,177.0,2,0,0,15.0
TXN1003960,retry,2026-06-02 21:48:36,0,0.0,,3,1,0,2.0
TXN1003960,reminder,2026-06-02 20:49:36,0,0.0,,2,1,0,1.0
TXN1003960,escalation,2026-06-02 19:28:36,1,8847.26,289.0,2,0,0,15.0
TXN1003962,retry,2026-04-11 17:29:10,1,2858.43,109.0,4,0,1,2.0
TXN1003962,reminder,2026-04-11 16:34:10,1,2858.43,331.0,3,0,0,1.0
TXN1003962,escalation,2026-04-11 18:09:10,0,0.0,,3,1,0,15.0
TXN1003964,retry,2026-03-30 18:56:35,0,0.0,,3,1,0,2.0
TXN1003964,reminder,2026-03-30 19:02:35,1,2353.55,243.0,2,0,0,1.0
TXN1003964,escalation,2026-03-30 17:22:35,0,0.0,,2,1,0,15.0
TXN1003965,retry,2026-06-28 16:38:13,1,473.75,309.0,3,0,0,2.0
TXN1003965,reminder,2026-06-28 15:10:13,1,473.75,339.0,2,0,0,1.0
TXN1003965,escalation,2026-06-28 16:11:13,0,0.0,,2,1,1,15.0
TXN1003966,retry,2026-06-01 09:55:18,1,4059.64,186.0,2,0,0,2.0
TXN1003966,reminder,2026-06-01 09:16:18,0,0.0,,1,1,0,1.0
TXN1003966,escalation,2026-06-01 10:40:18,1,4059.64,96.0,1,0,0,15.0
TXN1003970,retry,2026-04-26 00:33:07,0,0.0,,3,1,0,2.0
TXN1003970,reminder,2026-04-26 00:57:07,0,0.0,,2,1,0,1.0
TXN1003970,escalation,2026-04-26 02:08:07,1,7422.85,303.0,2,0,0,15.0
TXN1003975,retry,2026-02-24 14:44:55,1,1348.08,179.0,2,0,0,2.0
TXN1003975,reminder,2026-02-24 14:52:55,0,0.0,,1,1,0,1.0
TXN1003975,escalation,2026-02-24 14:36:55,0,0.0,,1,1,0,15.0
TXN1003976,retry,2026-06-12 16:52:03,1,2488.15,149.0,2,0,0,2.0
TXN1003976,reminder,2026-06-12 15:48:03,0,0.0,,1,1,0,1.0
TXN1003976,escalation,2026-06-12 16:06:03,1,2488.15,231.0,1,0,0,15.0
TXN1003978,retry,2026-05-10 13:33:04,1,3425.39,110.0,5,0,1,2.0
TXN1003978,reminder,2026-05-10 13:16:04,0,0.0,,4,1,0,1.0
TXN1003978,escalation,2026-05-10 13:20:04,0,0.0,,4,1,0,15.0
TXN1003979,retry,2026-01-10 11:29:14,0,0.0,,2,1,0,2.0
TXN1003979,reminder,2026-01-10 10:04:14,1,3916.84,165.0,1,0,0,1.0
TXN1003979,escalation,2026-01-10 12:24:14,0,0.0,,1,1,0,15.0
TXN1003980,retry,2026-06-13 22:49:08,1,2489.29,350.0,5,0,1,2.0
TXN1003980,reminder,2026-06-13 22:46:08,0,0.0,,4,1,0,1.0
TXN1003980,escalation,2026-06-13 23:02:08,0,0.0,,4,1,0,15.0
TXN1003982,retry,2026-06-05 12:55:41,1,1038.92,235.0,5,0,1,2.0
TXN1003982,reminder,2026-06-05 14:19:41,1,1038.92,166.0,4,0,0,1.0
TXN1003982,escalation,2026-06-05 14:12:41,1,1038.92,336.0,4,0,0,15.0
TXN1003983,retry,2026-01-14 21:13:13,1,4845.28,156.0,2,0,0,2.0
TXN1003983,reminder,2026-01-14 23:49:13,1,4845.28,219.0,1,0,0,1.0
TXN1003983,escalation,2026-01-14 21:26:13,1,4845.28,212.0,1,0,0,15.0
TXN1003984,retry,2026-03-06 01:48:47,1,1118.66,109.0,2,0,0,2.0
TXN1003984,reminder,2026-03-06 00:20:47,0,0.0,,1,1,0,1.0
TXN1003984,escalation,2026-03-06 01:55:47,1,1118.66,7.0,1,0,0,15.0
TXN1003985,retry,2026-04-18 03:36:26,0,0.0,,2,1,0,2.0
TXN1003985,reminder,2026-04-18 02:32:26,0,0.0,,1,1,0,1.0
TXN1003985,escalation,2026-04-18 05:13:26,1,1299.3,233.0,1,0,0,15.0
TXN1003990,retry,2026-05-24 05:46:13,1,5024.52,168.0,2,0,0,2.0
TXN1003990,reminder,2026-05-24 05:54:13,0,0.0,,1,1,0,1.0
TXN1003990,escalation,2026-05-24 05:28:13,0,0.0,,1,1,0,15.0
TXN1003991,retry,2026-05-11 21:48:21,1,54232.0,320.0,3,0,0,2.0
TXN1003991,reminder,2026-05-12 00:33:21,0,0.0,,2,1,0,1.0
TXN1003991,escalation,2026-05-11 22:12:21,1,54232.0,331.0,2,0,0,15.0
TXN1003994,retry,2026-06-16 08:55:44,1,8505.57,132.0,2,0,0,2.0
TXN1003994,reminder,2026-06-16 10:44:44,1,8505.57,96.0,1,0,0,1.0
TXN1003994,escalation,2026-06-16 10:38:44,0,0.0,,1,1,0,15.0
TXN1003997,retry,2026-04-30 02:49:11,1,1613.18,85.0,2,0,0,2.0
TXN1003997,reminder,2026-04-30 02:28:11,0,0.0,,1,1,0,1.0
TXN1003997,escalation,2026-04-30 01:46:11,1,1613.18,28.0,1,0,0,15.0
TXN1003999,retry,2026-06-17 10:36:52,1,1849.88,300.0,4,0,1,2.0
TXN1003999,reminder,2026-06-17 09:49:52,1,1849.88,352.0,3,0,0,1.0
TXN1003999,escalation,2026-06-17 11:00:52,1,1849.88,273.0,3,0,0,15.0
TXN1004000,retry,2026-06-29 12:07:19,0,0.0,,2,1,0,2.0
TXN1004000,reminder,2026-06-29 11:28:19,0,0.0,,1,1,0,1.0
TXN1004000,escalation,2026-06-29 12:13:19,1,5275.13,265.0,1,0,0,15.0
TXN1004001,retry,2026-01-24 03:57:22,1,1768.78,305.0,3,0,0,2.0
TXN1004001,reminder,2026-01-24 04:53:22,0,0.0,,2,1,0,1.0
TXN1004001,escalation,2026-01-24 04:01:22,0,0.0,,2,1,0,15.0
TXN1004007,retry,2026-06-17 01:16:12,0,0.0,,4,1,1,2.0
TXN1004007,reminder,2026-06-17 01:26:12,0,0.0,,3,1,0,1.0
TXN1004007,escalation,2026-06-17 03:55:12,0,0.0,,3,1,0,15.0
TXN1004009,retry,2026-06-01 03:44:04,1,3294.89,81.0,2,0,0,2.0
TXN1004009,reminder,2026-06-01 02:45:04,1,3294.89,205.0,1,0,0,1.0
TXN1004009,escalation,2026-06-01 02:59:04,1,3294.89,18.0,1,0,0,15.0
TXN1004010,retry,2026-04-09 19:20:31,0,0.0,,3,1,0,2.0
TXN1004010,reminder,2026-04-09 19:36:31,0,0.0,,2,1,0,1.0
TXN1004010,escalation,2026-04-09 19:38:31,1,3202.41,311.0,2,0,0,15.0
TXN1004014,retry,2026-01-31 22:39:08,0,0.0,,2,1,0,2.0
TXN1004014,reminder,2026-02-01 00:54:08,1,39218.48,249.0,1,0,0,1.0
TXN1004014,escalation,2026-02-01 00:11:08,1,39218.48,204.0,1,0,0,15.0
TXN1004017,retry,2026-03-29 04:43:10,1,4510.94,229.0,2,0,0,2.0
TXN1004017,reminder,2026-03-29 05:30:10,1,4510.94,107.0,1,0,0,1.0
TXN1004017,escalation,2026-03-29 05:23:10,1,4510.94,227.0,1,0,0,15.0
TXN1004022,retry,2026-06-20 10:54:02,1,11206.83,345.0,2,0,0,2.0
TXN1004022,reminder,2026-06-20 10:12:02,0,0.0,,1,1,0,1.0
TXN1004022,escalation,2026-06-20 11:01:02,0,0.0,,1,1,0,15.0
TXN1004023,retry,2026-05-03 19:05:47,0,0.0,,3,1,0,2.0
TXN1004023,reminder,2026-05-03 18:40:47,0,0.0,,2,1,0,1.0
TXN1004023,escalation,2026-05-03 19:23:47,1,5897.26,232.0,2,0,0,15.0
TXN1004025,retry,2026-05-31 00:06:06,1,16435.74,20.0,5,0,1,2.0
TXN1004025,reminder,2026-05-31 00:56:06,0,0.0,,4,1,0,1.0
TXN1004025,escalation,2026-05-31 02:12:06,0,0.0,,4,1,0,15.0
TXN1004028,retry,2026-03-28 20:28:30,1,1726.81,293.0,2,0,0,2.0
TXN1004028,reminder,2026-03-28 20:51:30,0,0.0,,1,1,0,1.0
TXN1004028,escalation,2026-03-28 22:24:30,0,0.0,,1,1,0,15.0
TXN1004030,retry,2026-02-05 05:47:16,1,4084.08,356.0,3,0,0,2.0
TXN1004030,reminder,2026-02-05 06:17:16,0,0.0,,2,1,0,1.0
TXN1004030,escalation,2026-02-05 03:57:16,0,0.0,,2,1,0,15.0
TXN1004034,retry,2026-04-04 22:32:51,0,0.0,,3,1,0,2.0
TXN1004034,reminder,2026-04-04 21:11:51,0,0.0,,2,1,0,1.0
TXN1004034,escalation,2026-04-04 23:07:51,0,0.0,,2,1,0,15.0
TXN1004036,retry,2026-06-26 21:42:10,1,4154.34,203.0,3,0,0,2.0
TXN1004036,reminder,2026-06-26 21:51:10,1,4154.34,258.0,2,0,0,1.0
TXN1004036,escalation,2026-06-26 22:54:10,1,4154.34,128.0,2,0,0,15.0
TXN1004039,retry,2026-03-12 10:16:45,1,1860.73,215.0,2,0,0,2.0
TXN1004039,reminder,2026-03-12 10:57:45,1,1860.73,298.0,1,0,0,1.0
TXN1004039,escalation,2026-03-12 11:34:45,1,1860.73,64.0,1,0,0,15.0
TXN1004044,retry,2026-06-16 11:00:55,0,0.0,,4,1,1,2.0
TXN1004044,reminder,2026-06-16 13:04:55,0,0.0,,3,1,0,1.0
TXN1004044,escalation,2026-06-16 13:05:55,0,0.0,,3,1,0,15.0
TXN1004045,retry,2026-06-18 07:02:11,1,3653.06,318.0,2,0,0,2.0
TXN1004045,reminder,2026-06-18 06:03:11,1,3653.06,101.0,1,0,0,1.0
TXN1004045,escalation,2026-06-18 07:31:11,0,0.0,,1,1,0,15.0
TXN1004047,retry,2026-06-27 06:51:24,1,1786.95,105.0,3,0,0,2.0
TXN1004047,reminder,2026-06-27 07:28:24,0,0.0,,2,1,0,1.0
