transaction_id,customer_id,order_id,amount,currency,payment_method,timestamp,status,failure_reason,failure_source,failure_step,attempt_number,checkout_started,checkout_duration_sec,is_subscription,subscription_status,device_type,is_new_device,hour_of_day,day_of_week
TXN1004426,C100460,order_1004426,7452.94,INR,upi,2026-04-30 14:34:06,failed,authentication_failed,customer,authorization,1,True,138.6,False,,mobile,False,14,3
TXN1004427,C100187,order_1004427,2635.21,INR,wallet,2026-06-22 05:47:43,success,,,,1,False,49.1,False,,mobile,True,5,0
TXN1004428,C102349,order_1004428,1950.14,INR,wallet,2026-02-10 09:27:32,success,,,,1,False,87.5,False,,mobile,False,9,1
TXN1004429,C102309,order_1004429,9035.25,INR,card,2026-06-24 09:25:55,failed,network_error,network,authorization,1,True,171.5,False,,mobile,False,9,2
TXN1004430,C100471,order_1004430,1191.07,INR,upi,2026-02-09 02:49:37,failed,technical_error,system,authorization,4,True,157.5,False,,tablet,False,2,0
TXN1004431,C101054,order_1004431,5333.77,INR,card,2026-05-05 17:31:03,success,,,,1,False,54.8,False,,mobile,False,17,1
TXN1004432,C101455,order_1004432,2205.34,INR,upi,2026-05-20 07:17:22,failed,authentication_failed,customer,authorization,2,True,43.7,False,,desktop,False,7,2
TXN1004433,C101097,order_1004433,2082.68,INR,upi,2026-01-25 02:19:08,abandoned,,,,1,True,40.2,False,,mobile,False,2,6
TXN1004434,C102090,order_1004434,4111.17,INR,upi,2026-02-22 23:11:22,success,,,,1,False,38.7,False,,desktop,False,23,6
TXN1004435,C101442,order_1004435,3796.62,INR,upi,2026-03-23 20:47:38,success,,,,1,False,138.4,False,,mobile,False,20,0
TXN1004436,C100663,order_1004436,1828.26,INR,upi,2026-04-12 16:44:06,success,,,,1,False,69.8,False,,mobile,False,16,6
TXN1004437,C101954,order_1004437,9622.1,INR,card,2026-05-11 17:15:26,failed,issuer_decline,issuer,authorization,4,True,65.8,False,,mobile,False,17,0
TXN1004438,C102187,order_1004438,29264.73,INR,card,2026-04-11 06:25:37,abandoned,,,,1,True,95.7,False,,desktop,False,6,5
TXN1004439,C100173,order_1004439,9225.12,INR,wallet,2026-01-15 07:55:35,success,,,,1,False,82.6,False,,tablet,False,7,3
TXN1004440,C102128,order_1004440,2335.79,INR,wallet,2026-04-20 06:28:09,failed,issuer_decline,issuer,capture,2,True,59.6,False,,desktop,False,6,0
TXN1004441,C101757,order_1004441,45887.69,INR,card,2026-01-17 21:52:39,success,,,,1,False,97.5,False,,mobile,False,21,5
TXN1004442,C102294,order_1004442,4940.78,INR,upi,2026-01-07 19:54:43,failed,insufficient_funds,customer,authentication,1,True,133.6,False,,mobile,False,19,2
TXN1004443,C102276,order_1004443,5529.43,INR,upi,2026-04-27 12:34:00,success,,,,1,False,105.6,False,,desktop,False,12,0
TXN1004444,C100123,order_1004444,3416.93,INR,upi,2026-03-24 21:26:15,success,,,,1,False,69.6,False,,mobile,False,21,1
TXN1004445,C101097,order_1004445,2689.92,INR,card,2026-03-07 01:59:34,abandoned,,,,1,True,8.0,False,,tablet,False,1,5
TXN1004446,C100178,order_1004446,2510.74,INR,upi,2026-05-20 04:24:08,failed,authentication_failed,customer,authentication,2,True,134.3,False,,mobile,False,4,2
TXN1004447,C100033,order_1004447,3420.13,INR,card,2026-03-06 09:32:28,success,,,,1,False,94.4,False,,desktop,False,9,4
TXN1004448,C102293,order_1004448,9182.59,INR,upi,2026-05-15 21:37:00,failed,authentication_failed,customer,authorization,2,True,129.6,False,,mobile,False,21,4
TXN1004449,C100618,order_1004449,359.34,INR,card,2026-02-27 12:28:02,success,,,,1,False,44.0,False,,tablet,False,12,4
TXN1004450,C100151,order_1004450,9940.47,INR,card,2026-03-19 20:05:58,abandoned,,,,1,True,63.8,False,,desktop,False,20,3
TXN1004451,C102352,order_1004451,4745.05,INR,upi,2026-02-22 17:09:35,success,,,,1,False,42.6,False,,mobile,False,17,6
TXN1004452,C101019,order_1004452,7000.61,INR,wallet,2026-01-21 13:20:42,success,,,,1,False,39.6,False,,mobile,False,13,2
TXN1004453,C100295,order_1004453,45998.45,INR,upi,2026-02-12 15:03:28,success,,,,1,False,5.0,False,,mobile,False,15,3
TXN1004454,C100637,order_1004454,1933.85,INR,upi,2026-04-06 18:48:40,success,,,,1,False,61.1,False,,mobile,True,18,0
TXN1004455,C100034,order_1004455,1801.99,INR,card,2026-03-20 13:06:28,success,,,,1,False,52.6,False,,mobile,False,13,4
TXN1004456,C101692,order_1004456,6130.43,INR,upi,2026-04-20 11:12:05,success,,,,1,False,72.4,False,,mobile,False,11,0
TXN1004457,C102339,order_1004457,996.67,INR,netbanking,2026-06-22 23:34:39,failed,network_error,network,authorization,2,True,44.5,False,,mobile,False,23,0
TXN1004458,C100977,order_1004458,3487.42,INR,upi,2026-05-28 04:50:29,success,,,,1,False,127.8,False,,mobile,False,4,3
TXN1004459,C102157,order_1004459,3570.15,INR,upi,2026-06-25 03:36:17,failed,authentication_failed,customer,payment_initiation,3,True,125.3,False,,desktop,False,3,3
TXN1004460,C100857,order_1004460,7752.17,INR,card,2026-05-19 05:37:33,success,,,,1,False,49.5,False,,mobile,False,5,1
TXN1004461,C101150,order_1004461,807.75,INR,netbanking,2026-02-14 19:01:57,failed,authentication_failed,customer,authorization,2,True,43.3,False,,desktop,False,19,5
TXN1004462,C100534,order_1004462,1366.41,INR,upi,2026-03-08 21:46:42,failed,limit_exceeded,customer,authorization,2,True,45.3,False,,desktop,False,21,6
TXN1004463,C100013,order_1004463,9091.16,INR,upi,2026-03-11 09:20:37,failed,network_error,network,authorization,3,True,10.7,False,,mobile,False,9,2
TXN1004464,C100407,order_1004464,3536.15,INR,netbanking,2026-04-23 12:33:53,success,,,,1,False,88.4,False,,mobile,False,12,3
TXN1004465,C101459,order_1004465,2906.4,INR,netbanking,2026-01-19 06:35:57,failed,insufficient_funds,customer,authorization,3,True,33.9,False,,desktop,False,6,0
TXN1004466,C100248,order_1004466,4451.42,INR,netbanking,2026-04-05 17:36:18,failed,network_error,network,authorization,1,True,117.7,False,,desktop,False,17,6
TXN1004467,C102041,order_1004467,3656.99,INR,upi,2026-06-13 07:45:56,subscription_failed,insufficient_funds,customer,authorization,1,True,51.4,True,pending,mobile,False,7,5
TXN1004468,C102293,order_1004468,12266.98,INR,card,2026-02-09 14:25:39,success,,,,1,False,48.4,False,,mobile,False,14,0
TXN1004469,C100715,order_1004469,2380.58,INR,upi,2026-04-04 12:20:24,failed,issuer_decline,issuer,authentication,2,True,48.3,False,,mobile,False,12,5
TXN1004470,C100676,order_1004470,16552.47,INR,card,2026-02-17 16:49:40,failed,issuer_decline,issuer,authentication,2,True,44.3,False,,desktop,False,16,1
TXN1004471,C100431,order_1004471,708.51,INR,upi,2026-04-28 17:45:15,subscription_failed,issuer_decline,issuer,authorization,1,True,84.8,True,pending,mobile,False,17,1
TXN1004472,C101024,order_1004472,824.26,INR,upi,2026-05-08 21:11:55,success,,,,1,False,60.9,False,,tablet,False,21,4
TXN1004473,C102261,order_1004473,16269.99,INR,netbanking,2026-04-18 10:47:43,success,,,,1,False,85.1,False,,mobile,False,10,5
TXN1004474,C100975,order_1004474,7225.83,INR,upi,2026-05-11 05:11:12,abandoned,,,,1,True,58.2,False,,mobile,False,5,0
TXN1004475,C101919,order_1004475,35111.97,INR,upi,2026-02-17 06:52:02,success,,,,1,False,73.7,False,,mobile,True,6,1
TXN1004476,C100804,order_1004476,1899.96,INR,card,2026-05-10 05:20:29,failed,issuer_decline,issuer,capture,1,True,63.1,False,,mobile,False,5,6
TXN1004477,C101120,order_1004477,7429.66,INR,card,2026-01-14 01:50:27,success,,,,1,False,74.1,False,,mobile,False,1,2
TXN1004478,C101233,order_1004478,11632.8,INR,upi,2026-03-02 20:49:15,abandoned,,,,1,True,137.6,False,,tablet,False,20,0
TXN1004479,C102262,order_1004479,10978.14,INR,card,2026-03-20 15:13:26,success,,,,1,False,62.5,False,,tablet,True,15,4
TXN1004480,C101246,order_1004480,1651.03,INR,wallet,2026-04-02 15:49:26,success,,,,1,False,31.9,False,,mobile,False,15,3
TXN1004481,C101520,order_1004481,5730.36,INR,card,2026-04-13 08:30:28,failed,authentication_failed,customer,authorization,3,True,59.8,False,,desktop,False,8,0
TXN1004482,C102135,order_1004482,1874.59,INR,upi,2026-02-05 10:27:11,success,,,,1,False,102.5,False,,mobile,False,10,3
TXN1004483,C102360,order_1004483,6462.13,INR,card,2026-04-07 22:29:52,success,,,,1,False,66.8,False,,mobile,False,22,1
TXN1004484,C102237,order_1004484,1578.02,INR,upi,2026-05-05 10:07:28,failed,technical_error,system,authentication,2,True,143.7,False,,mobile,True,10,1
TXN1004485,C100257,order_1004485,4883.93,INR,upi,2026-03-07 23:49:45,success,,,,1,False,62.1,False,,mobile,False,23,5
TXN1004486,C100280,order_1004486,6750.92,INR,upi,2026-03-06 03:03:19,success,,,,1,False,100.5,False,,mobile,False,3,4
TXN1004487,C101091,order_1004487,11526.26,INR,upi,2026-03-06 02:18:58,success,,,,1,False,61.3,False,,mobile,False,2,4
TXN1004488,C100878,order_1004488,14672.35,INR,upi,2026-02-28 09:29:32,success,,,,1,False,85.6,False,,tablet,False,9,5
TXN1004489,C101698,order_1004489,19506.05,INR,upi,2026-04-30 07:09:02,subscription_failed,network_error,network,authorization,1,True,141.2,True,halted,mobile,False,7,3
TXN1004490,C101080,order_1004490,3220.07,INR,upi,2026-03-04 16:18:39,failed,limit_exceeded,customer,authorization,1,True,11.1,False,,desktop,False,16,2
TXN1004491,C101019,order_1004491,2820.09,INR,netbanking,2026-02-02 16:48:43,abandoned,,,,1,True,112.7,False,,mobile,True,16,0
TXN1004492,C100225,order_1004492,25516.99,INR,upi,2026-01-09 16:45:55,failed,insufficient_funds,customer,authentication,1,True,83.6,False,,desktop,False,16,4
TXN1004493,C100874,order_1004493,1593.2,INR,netbanking,2026-04-01 22:47:49,abandoned,,,,1,True,70.3,False,,mobile,False,22,2
TXN1004494,C101428,order_1004494,14126.54,INR,upi,2026-03-21 08:16:01,success,,,,1,False,117.8,False,,mobile,False,8,5
TXN1004495,C101738,order_1004495,6990.75,INR,upi,2026-06-11 08:31:24,failed,issuer_decline,issuer,authorization,1,True,54.8,False,,mobile,False,8,3
TXN1004496,C100422,order_1004496,1784.72,INR,netbanking,2026-04-06 16:18:44,abandoned,,,,1,True,169.7,False,,desktop,False,16,0
TXN1004497,C101514,order_1004497,5624.51,INR,upi,2026-03-24 03:48:01,failed,authentication_failed,customer,authorization,1,True,214.5,False,,mobile,False,3,1
TXN1004498,C101432,order_1004498,7625.94,INR,card,2026-01-13 13:26:20,subscription_failed,insufficient_funds,customer,payment_initiation,3,True,25.6,True,pending,desktop,False,13,1
TXN1004499,C100706,order_1004499,1445.53,INR,card,2026-05-19 02:39:13,abandoned,,,,1,True,44.8,False,,mobile,False,2,1
TXN1004500,C102224,order_1004500,6316.42,INR,card,2026-03-08 21:02:25,success,,,,1,False,69.7,False,,desktop,False,21,6
TXN1004501,C101110,order_1004501,2464.32,INR,upi,2026-02-05 03:05:51,success,,,,1,False,59.7,False,,mobile,False,3,3
TXN1004502,C100659,order_1004502,3277.0,INR,card,2026-06-27 12:54:56,success,,,,1,False,74.4,False,,mobile,False,12,5
TXN1004503,C101767,order_1004503,1012.4,INR,upi,2026-01-06 18:45:42,abandoned,,,,1,True,155.6,False,,mobile,True,18,1
TXN1004504,C100471,order_1004504,3582.65,INR,upi,2026-03-24 14:13:36,abandoned,,,,1,True,68.0,False,,mobile,False,14,1
TXN1004505,C101567,order_1004505,4204.96,INR,upi,2026-02-28 23:51:58,success,,,,1,False,61.6,False,,mobile,True,23,5
TXN1004506,C101705,order_1004506,13692.48,INR,card,2026-03-14 01:34:28,success,,,,1,False,82.6,False,,desktop,False,1,5
TXN1004507,C101132,order_1004507,2374.56,INR,card,2026-04-12 06:14:03,success,,,,1,False,71.8,False,,mobile,True,6,6
TXN1004508,C100509,order_1004508,3955.86,INR,upi,2026-04-16 12:45:38,success,,,,1,False,5.0,False,,mobile,False,12,3
TXN1004509,C100650,order_1004509,1204.01,INR,card,2026-04-22 09:54:30,success,,,,1,False,28.0,False,,desktop,False,9,2
TXN1004510,C100554,order_1004510,200.0,INR,card,2026-03-07 19:02:15,subscription_failed,insufficient_funds,customer,authorization,1,True,53.6,True,halted,mobile,False,19,5
TXN1004511,C100286,order_1004511,1381.41,INR,upi,2026-01-16 01:55:22,success,,,,1,False,30.8,False,,mobile,True,1,4
TXN1004512,C102494,order_1004512,4501.5,INR,netbanking,2026-01-22 21:47:51,failed,network_error,network,authorization,1,True,74.4,False,,mobile,False,21,3
TXN1004513,C102100,order_1004513,2893.68,INR,upi,2026-06-03 08:39:12,failed,limit_exceeded,customer,authorization,1,True,8.0,False,,tablet,False,8,2
TXN1004514,C101304,order_1004514,1613.45,INR,upi,2026-05-24 18:38:40,failed,authentication_failed,customer,capture,3,True,71.4,False,,mobile,False,18,6
TXN1004515,C102050,order_1004515,76492.78,INR,upi,2026-06-17 09:30:42,success,,,,1,False,157.0,False,,mobile,False,9,2
TXN1004516,C101643,order_1004516,4672.91,INR,netbanking,2026-05-24 08:34:52,success,,,,1,False,72.0,False,,mobile,False,8,6
TXN1004517,C101533,order_1004517,5982.49,INR,card,2026-03-07 09:03:35,success,,,,1,False,70.0,False,,tablet,False,9,5
TXN1004518,C101793,order_1004518,2497.46,INR,upi,2026-05-12 11:31:19,success,,,,1,False,18.2,False,,desktop,False,11,1
TXN1004519,C101428,order_1004519,2368.38,INR,upi,2026-04-03 19:12:35,success,,,,1,False,33.8,False,,mobile,False,19,4
TXN1004520,C101400,order_1004520,4910.76,INR,upi,2026-02-19 01:03:18,success,,,,1,False,97.1,False,,mobile,False,1,3
TXN1004521,C100340,order_1004521,1332.03,INR,netbanking,2026-03-20 12:28:04,failed,authentication_failed,customer,authorization,1,True,110.6,False,,mobile,True,12,4
TXN1004522,C101525,order_1004522,855.18,INR,upi,2026-04-12 11:42:02,success,,,,1,False,117.7,False,,mobile,True,11,6
TXN1004523,C101116,order_1004523,3041.84,INR,upi,2026-04-08 18:33:41,failed,authentication_failed,customer,authorization,1,True,91.9,False,,tablet,False,18,2
TXN1004524,C100615,order_1004524,2189.05,INR,upi,2026-03-26 15:07:28,success,,,,1,False,28.4,False,,desktop,False,15,3
TXN1004525,C101209,order_1004525,6095.3,INR,card,2026-02-04 22:40:20,success,,,,1,False,5.3,False,,desktop,True,22,2
TXN1004526,C102083,order_1004526,2945.99,INR,upi,2026-05-03 07:01:20,success,,,,1,False,66.0,False,,mobile,False,7,6
TXN1004527,C101153,order_1004527,460.51,INR,wallet,2026-03-11 16:41:13,success,,,,1,False,137.2,False,,desktop,False,16,2
TXN1004528,C101191,order_1004528,20514.9,INR,netbanking,2026-05-10 05:33:49,success,,,,1,False,50.8,False,,tablet,False,5,6
TXN1004529,C100605,order_1004529,4165.03,INR,upi,2026-01-23 00:39:30,failed,technical_error,system,authorization,3,True,69.6,False,,desktop,False,0,4
TXN1004530,C102014,order_1004530,784.84,INR,card,2026-03-12 21:28:01,success,,,,1,False,59.9,False,,mobile,False,21,3
TXN1004531,C100309,order_1004531,285.58,INR,upi,2026-06-15 18:39:37,success,,,,1,False,59.0,False,,desktop,False,18,0
TXN1004532,C102093,order_1004532,1458.41,INR,upi,2026-05-20 20:44:42,success,,,,1,False,71.5,False,,mobile,False,20,2
TXN1004533,C102328,order_1004533,5622.7,INR,upi,2026-04-12 16:15:09,success,,,,1,False,5.0,False,,mobile,True,16,6
TXN1004534,C100443,order_1004534,1255.77,INR,card,2026-04-23 08:03:19,failed,technical_error,system,authorization,1,True,60.2,False,,mobile,False,8,3
TXN1004535,C101390,order_1004535,23695.14,INR,upi,2026-01-15 04:36:09,failed,insufficient_funds,customer,authorization,1,True,17.0,False,,desktop,False,4,3
TXN1004536,C101464,order_1004536,3370.34,INR,card,2026-05-13 18:13:37,failed,insufficient_funds,customer,capture,1,True,137.7,False,,mobile,False,18,2
TXN1004537,C102156,order_1004537,12955.39,INR,card,2026-01-18 04:57:53,failed,technical_error,system,authorization,1,True,213.5,False,,mobile,False,4,6
TXN1004538,C100815,order_1004538,6544.36,INR,wallet,2026-05-09 01:47:50,success,,,,1,False,76.0,False,,desktop,False,1,5
TXN1004539,C101679,order_1004539,3035.07,INR,card,2026-02-16 01:28:52,success,,,,1,False,46.7,False,,mobile,False,1,0
TXN1004540,C100248,order_1004540,3112.91,INR,card,2026-05-20 00:19:56,success,,,,1,False,98.1,False,,mobile,False,0,2
TXN1004541,C102050,order_1004541,48241.75,INR,upi,2026-04-28 00:14:27,failed,limit_exceeded,customer,capture,4,True,103.2,False,,mobile,False,0,1
TXN1004542,C101894,order_1004542,5819.49,INR,wallet,2026-04-13 13:38:46,failed,issuer_decline,issuer,capture,1,True,92.6,False,,desktop,False,13,0
TXN1004543,C100539,order_1004543,5376.91,INR,upi,2026-02-03 08:50:47,failed,authentication_failed,customer,authentication,2,True,45.2,False,,mobile,False,8,1
TXN1004544,C100312,order_1004544,2107.1,INR,upi,2026-04-21 14:03:25,failed,issuer_decline,issuer,capture,1,True,149.0,False,,mobile,False,14,1
TXN1004545,C100265,order_1004545,7400.11,INR,card,2026-04-21 03:35:21,failed,network_error,network,authorization,1,True,51.0,False,,desktop,False,3,1
TXN1004546,C102073,order_1004546,6660.18,INR,wallet,2026-01-20 11:16:57,failed,authentication_failed,customer,authorization,1,True,147.5,False,,desktop,False,11,1
TXN1004547,C101534,order_1004547,3841.0,INR,upi,2026-03-29 11:46:50,abandoned,,,,1,True,124.4,False,,mobile,False,11,6
TXN1004548,C100927,order_1004548,2587.11,INR,wallet,2026-04-06 10:56:44,success,,,,1,False,137.3,False,,desktop,False,10,0
TXN1004549,C101373,order_1004549,2503.45,INR,upi,2026-02-14 01:04:57,success,,,,1,False,110.3,False,,tablet,False,1,5
TXN1004550,C101396,order_1004550,3764.38,INR,card,2026-06-13 07:56:54,success,,,,1,False,109.5,False,,mobile,False,7,5
TXN1004551,C100241,order_1004551,19020.38,INR,card,2026-04-11 14:13:08,success,,,,1,False,33.6,False,,desktop,False,14,5
TXN1004552,C101098,order_1004552,6088.94,INR,card,2026-02-21 05:24:56,success,,,,1,False,63.9,False,,mobile,False,5,5
TXN1004553,C101528,order_1004553,1947.48,INR,netbanking,2026-05-24 02:22:15,failed,issuer_decline,issuer,authorization,1,True,186.9,False,,mobile,True,2,6
TXN1004554,C101518,order_1004554,363.86,INR,upi,2026-03-13 17:14:54,success,,,,1,False,58.2,False,,mobile,True,17,4
TXN1004555,C100454,order_1004555,17911.75,INR,card,2026-01-19 20:16:38,success,,,,1,False,41.5,False,,mobile,False,20,0
TXN1004556,C102320,order_1004556,6283.02,INR,card,2026-04-18 11:46:06,success,,,,1,False,81.8,False,,mobile,True,11,5
TXN1004557,C100270,order_1004557,458.53,INR,card,2026-04-23 06:35:56,success,,,,1,False,82.2,False,,mobile,True,6,3
TXN1004558,C102155,order_1004558,5065.41,INR,netbanking,2026-02-23 14:00:01,failed,network_error,network,capture,1,True,50.9,False,,mobile,False,14,0
TXN1004559,C102463,order_1004559,2425.23,INR,upi,2026-01-19 15:06:54,success,,,,1,False,43.9,False,,mobile,False,15,0
TXN1004560,C101877,order_1004560,1087.91,INR,upi,2026-02-07 20:31:22,success,,,,1,False,76.8,False,,mobile,False,20,5
TXN1004561,C101389,order_1004561,1198.93,INR,card,2026-04-14 22:32:36,success,,,,1,False,68.7,False,,desktop,False,22,1
TXN1004562,C100481,order_1004562,12674.65,INR,upi,2026-06-12 23:07:20,abandoned,,,,1,True,36.0,False,,tablet,False,23,4
TXN1004563,C100824,order_1004563,8786.92,INR,upi,2026-02-16 13:19:08,success,,,,1,False,62.7,False,,desktop,False,13,0
TXN1004564,C101372,order_1004564,3857.16,INR,card,2026-01-12 07:07:43,success,,,,1,False,23.9,False,,mobile,False,7,0
TXN1004565,C100245,order_1004565,13188.11,INR,upi,2026-04-30 19:23:48,success,,,,1,False,93.2,False,,desktop,False,19,3
TXN1004566,C101769,order_1004566,3210.03,INR,netbanking,2026-02-13 17:56:29,success,,,,1,False,56.0,False,,desktop,False,17,4
TXN1004567,C102291,order_1004567,2280.73,INR,upi,2026-05-01 00:19:41,failed,network_error,network,authentication,3,True,142.9,False,,desktop,False,0,4
TXN1004568,C101856,order_1004568,444.17,INR,upi,2026-04-25 03:08:19,success,,,,1,False,86.6,False,,mobile,False,3,5
TXN1004569,C102356,order_1004569,3441.43,INR,card,2026-03-19 20:53:13,success,,,,1,False,106.6,False,,desktop,False,20,3
TXN1004570,C101185,order_1004570,21774.99,INR,upi,2026-06-01 07:29:14,abandoned,,,,1,True,97.9,False,,desktop,False,7,0
TXN1004571,C100642,order_1004571,909.7,INR,card,2026-03-26 18:11:24,success,,,,1,False,48.0,False,,mobile,True,18,3
TXN1004572,C100041,order_1004572,7389.81,INR,upi,2026-01-25 02:38:42,success,,,,1,False,84.0,False,,desktop,False,2,6
TXN1004573,C101087,order_1004573,4742.7,INR,card,2026-02-24 18:41:46,abandoned,,,,1,True,134.4,False,,mobile,False,18,1
TXN1004574,C100288,order_1004574,6549.69,INR,upi,2026-02-26 01:24:13,success,,,,1,False,80.9,False,,mobile,False,1,3
TXN1004575,C101613,order_1004575,5745.51,INR,card,2026-02-16 17:11:09,success,,,,1,False,98.3,False,,mobile,False,17,0
TXN1004576,C102005,order_1004576,7662.09,INR,upi,2026-05-27 17:10:07,success,,,,1,False,63.8,False,,mobile,False,17,2
TXN1004577,C100277,order_1004577,8127.63,INR,netbanking,2026-04-19 21:25:18,abandoned,,,,1,True,108.2,False,,mobile,False,21,6
TXN1004578,C101291,order_1004578,11566.11,INR,upi,2026-01-30 18:23:43,abandoned,,,,1,True,120.2,False,,mobile,False,18,4
TXN1004579,C101342,order_1004579,5749.01,INR,upi,2026-03-02 13:59:24,success,,,,1,False,46.0,False,,mobile,False,13,0
TXN1004580,C100777,order_1004580,879.75,INR,upi,2026-01-12 01:52:06,failed,insufficient_funds,customer,authorization,1,True,104.5,False,,mobile,False,1,0
TXN1004581,C100546,order_1004581,7469.39,INR,upi,2026-01-10 03:27:37,success,,,,1,False,85.4,False,,desktop,False,3,5
TXN1004582,C101784,order_1004582,5172.37,INR,upi,2026-01-08 10:17:27,success,,,,1,False,64.4,False,,mobile,False,10,3
TXN1004583,C100563,order_1004583,6882.46,INR,upi,2026-01-08 16:07:31,abandoned,,,,1,True,47.4,False,,mobile,False,16,3
TXN1004584,C100079,order_1004584,1799.23,INR,card,2026-06-11 10:47:26,success,,,,1,False,59.5,False,,desktop,False,10,3
TXN1004585,C101507,order_1004585,4100.61,INR,card,2026-02-17 06:41:15,success,,,,1,False,63.0,False,,mobile,False,6,1
TXN1004586,C100168,order_1004586,1325.41,INR,upi,2026-05-28 03:28:09,success,,,,1,False,26.9,False,,mobile,False,3,3
TXN1004587,C100775,order_1004587,1582.65,INR,upi,2026-05-01 13:22:04,abandoned,,,,1,True,76.3,False,,desktop,False,13,4
TXN1004588,C100218,order_1004588,17575.1,INR,upi,2026-03-26 02:50:42,failed,network_error,network,capture,2,True,78.5,False,,tablet,False,2,3
TXN1004589,C101375,order_1004589,10157.86,INR,upi,2026-06-14 09:42:31,failed,limit_exceeded,customer,authorization,2,True,76.9,False,,desktop,False,9,6
TXN1004590,C100544,order_1004590,2378.89,INR,upi,2026-06-13 06:18:43,failed,technical_error,system,authorization,2,True,108.0,False,,desktop,True,6,5
TXN1004591,C100655,order_1004591,13033.41,INR,upi,2026-04-27 00:51:36,failed,insufficient_funds,customer,authentication,1,True,94.6,False,,mobile,False,0,0
TXN1004592,C100998,order_1004592,71190.09,INR,upi,2026-01-18 00:06:33,subscription_failed,authentication_failed,customer,payment_initiation,3,True,115.1,True,pending,mobile,False,0,6
TXN1004593,C101219,order_1004593,2284.99,INR,card,2026-01-21 20:09:20,failed,issuer_decline,issuer,authorization,2,True,73.5,False,,tablet,False,20,2
TXN1004594,C101797,order_1004594,14447.65,INR,upi,2026-01-07 17:05:38,success,,,,1,False,79.7,False,,mobile,False,17,2
TXN1004595,C102330,order_1004595,5263.93,INR,card,2026-03-25 23:00:07,abandoned,,,,1,True,135.6,False,,mobile,False,23,2
TXN1004596,C101507,order_1004596,741.33,INR,card,2026-03-30 00:03:05,success,,,,1,False,110.1,False,,mobile,False,0,0
TXN1004597,C101211,order_1004597,6494.18,INR,card,2026-03-28 15:08:52,success,,,,1,False,31.6,False,,mobile,False,15,5
TXN1004598,C101459,order_1004598,2514.47,INR,upi,2026-05-20 12:38:04,abandoned,,,,1,True,94.8,False,,mobile,False,12,2
TXN1004599,C101253,order_1004599,3319.54,INR,upi,2026-01-13 20:15:02,subscription_failed,technical_error,system,capture,2,True,216.6,True,halted,mobile,False,20,1
TXN1004600,C100013,order_1004600,7693.93,INR,wallet,2026-01-14 03:33:30,success,,,,1,False,61.0,False,,mobile,False,3,2
TXN1004601,C101232,order_1004601,1645.89,INR,card,2026-05-21 23:37:52,success,,,,1,False,5.0,False,,desktop,False,23,3
TXN1004602,C101859,order_1004602,12906.44,INR,upi,2026-03-04 15:23:57,failed,insufficient_funds,customer,authorization,1,True,115.5,False,,mobile,False,15,2
TXN1004603,C102141,order_1004603,6721.4,INR,card,2026-05-23 23:25:55,success,,,,1,False,49.9,False,,mobile,False,23,5
TXN1004604,C100229,order_1004604,2039.16,INR,card,2026-01-26 03:06:08,success,,,,1,False,45.4,False,,mobile,False,3,0
TXN1004605,C101704,order_1004605,639.64,INR,wallet,2026-05-24 12:40:48,success,,,,1,False,17.1,False,,mobile,False,12,6
TXN1004606,C100275,order_1004606,5475.43,INR,card,2026-05-10 07:00:45,success,,,,1,False,90.7,False,,mobile,False,7,6
TXN1004607,C100076,order_1004607,5013.3,INR,card,2026-01-18 11:49:04,success,,,,1,False,82.8,False,,tablet,False,11,6
TXN1004608,C100114,order_1004608,2781.36,INR,upi,2026-02-18 01:45:45,success,,,,1,False,88.9,False,,mobile,True,1,2
TXN1004609,C100294,order_1004609,5900.44,INR,card,2026-03-11 09:16:23,failed,insufficient_funds,customer,capture,2,True,109.8,False,,desktop,False,9,2
TXN1004610,C100210,order_1004610,8106.61,INR,upi,2026-04-09 05:11:24,success,,,,1,False,59.3,False,,mobile,False,5,3
TXN1004611,C101444,order_1004611,1328.18,INR,netbanking,2026-04-06 00:52:29,success,,,,1,False,45.5,False,,mobile,False,0,0
TXN1004612,C102301,order_1004612,5365.67,INR,card,2026-01-02 09:06:24,success,,,,1,False,78.2,False,,desktop,False,9,4
TXN1004613,C101900,order_1004613,1350.26,INR,card,2026-04-16 12:35:10,success,,,,1,False,69.4,False,,mobile,False,12,3
TXN1004614,C101827,order_1004614,11088.37,INR,card,2026-03-19 02:12:41,abandoned,,,,1,True,148.3,False,,mobile,False,2,3
TXN1004615,C100292,order_1004615,14616.27,INR,upi,2026-03-19 13:00:23,success,,,,1,False,26.5,False,,mobile,False,13,3
TXN1004616,C102345,order_1004616,4421.77,INR,upi,2026-01-15 15:51:58,failed,authentication_failed,customer,authentication,4,True,8.0,False,,mobile,False,15,3
TXN1004617,C101256,order_1004617,4322.54,INR,card,2026-01-20 06:15:54,success,,,,1,False,18.0,False,,mobile,False,6,1
TXN1004618,C100078,order_1004618,9694.8,INR,card,2026-06-12 03:42:47,subscription_failed,technical_error,system,payment_initiation,1,True,38.0,True,pending,mobile,False,3,4
TXN1004619,C101606,order_1004619,18752.48,INR,netbanking,2026-01-25 15:32:31,success,,,,1,False,41.0,False,,desktop,False,15,6
TXN1004620,C101761,order_1004620,200.0,INR,card,2026-04-27 19:55:32,subscription_failed,insufficient_funds,customer,payment_initiation,2,True,63.1,True,pending,mobile,True,19,0
